η	ω	spec_lanczos
0.0	0.1	0.004486441751729991
0.0	0.26030150753768844	0.004582934464418763
0.0	0.4206030150753769	0.004682627241806189
0.0	0.5809045226130654	0.004785665587771522
0.0	0.7412060301507538	0.0048922035110085076
0.0	0.9015075376884422	0.005002404138461381
0.0	1.0618090452261306	0.005116440381829741
0.0	1.2221105527638192	0.0052344956625340975
0.0	1.3824120603015075	0.005356764701166676
0.0	1.5427135678391959	0.005483454378169972
0.0	1.7030150753768845	0.005614784673300406
0.0	1.8633165829145728	0.005750989692362243
0.0	2.023618090452261	0.005892318790754439
0.0	2.18391959798995	0.006039037804581236
0.0	2.3442211055276383	0.006191430401460214
0.0	2.5045226130653266	0.006349799564747612
0.0	2.664824120603015	0.006514469226724117
0.0	2.8251256281407033	0.006685786068384596
0.0	2.985427135678392	0.006864121505900585
0.0	3.1457286432160805	0.007049873886631151
0.0	3.306030150753769	0.007243470920814294
0.0	3.466331658291457	0.007445372378858721
0.0	3.6266331658291455	0.007656073088572938
0.0	3.7869346733668343	0.007876106271833447
0.0	3.9472361809045227	0.00810604726625029
0.0	4.1075376884422115	0.00834651768451034
0.0	4.267839195979899	0.008598190072479875
0.0	4.428140703517588	0.008861793137088413
0.0	4.588442211055276	0.009138117626816034
0.0	4.748743718592965	0.009428022961661422
0.0	4.909045226130654	0.009732444726268316
0.0	5.0693467336683415	0.010052403160041848
0.0	5.22964824120603	0.010389012802357002
0.0	5.389949748743718	0.010743493480304267
0.0	5.550251256281407	0.011117182862040852
0.0	5.710552763819096	0.011511550842249429
0.0	5.870854271356784	0.011928216079402898
0.0	6.0311557788944725	0.012368965069994358
0.0	6.19145728643216	0.012835774225841772
0.0	6.351758793969849	0.013330835521199961
0.0	6.512060301507538	0.013856586402166934
0.0	6.672361809045226	0.014415744808928732
0.0	6.832663316582915	0.01501135036123034
0.0	6.992964824120603	0.015646813011725078
0.0	7.153266331658291	0.016325970797499333
0.0	7.31356783919598	0.017053158740038706
0.0	7.473869346733668	0.017833291489496847
0.0	7.634170854271357	0.018671963023435798
0.0	7.794472361809045	0.019575567653075925
0.0	7.954773869346734	0.0205514478455015
0.0	8.115075376884421	0.02160807605724132
0.0	8.27537688442211	0.022755280063819147
0.0	8.435678391959799	0.0240045244086787
0.0	8.595979899497488	0.02536926494671356
0.0	8.756281407035177	0.026865399563227203
0.0	8.916582914572864	0.028511846824805915
0.0	9.076884422110552	0.030331296815484566
0.0	9.237185929648241	0.03235119667921296
0.0	9.39748743718593	0.034605060519777284
0.0	9.557788944723619	0.037134234300137466
0.0	9.718090452261306	0.03999030948411108
0.0	9.878391959798995	0.043238478301954875
0.0	10.038693467336683	0.046962282800504095
0.0	10.198994974874372	0.05127047212086393
0.0	10.359296482412061	0.0563071262825541
0.0	10.519597989949748	0.06226697898534481
0.0	10.679899497487437	0.06941926935059714
0.0	10.840201005025126	0.07814607382079201
0.0	11.000502512562814	0.08900620761259363
0.0	11.160804020100503	0.10284638078596607
0.0	11.32110552763819	0.12100447686593882
0.0	11.481407035175879	0.14570423369591085
0.0	11.641708542713568	0.18087961011130635
0.0	11.802010050251257	0.23406144474657842
0.0	11.962311557788945	0.3212373344558384
0.0	12.122613065326632	0.4815440746519205
0.0	12.282914572864321	0.8332729598636788
