η	gene
0.0	-35.9123873704624
0.18018018018018017	-35.91510965621683
0.36036036036036034	-35.92264763069361
0.5405405405405406	-35.93349396894964
0.7207207207207207	-35.94600832608322
0.9009009009009009	-35.9589227190541
1.0810810810810811	-35.971454856621875
1.2612612612612613	-35.98320749034167
1.4414414414414414	-35.994027644862406
1.6216216216216217	-36.00389738736864
1.8018018018018018	-36.01286516994956
1.981981981981982	-36.02100718155043
2.1621621621621623	-36.02840715515852
2.3423423423423424	-36.035146555963394
2.5225225225225225	-36.04130030785239
2.7027027027027026	-36.04693535366145
2.8828828828828827	-36.05211059632255
3.063063063063063	-36.05687746079799
3.2432432432432434	-36.06128068920238
3.4234234234234235	-36.065359178416315
3.6036036036036037	-36.069146772131575
3.7837837837837838	-36.072672971843986
3.963963963963964	-36.07596355748076
4.1441441441441444	-36.07904112073581
4.324324324324325	-36.08192551942594
4.504504504504505	-36.08463426284028
4.684684684684685	-36.087182837973984
4.864864864864865	-36.08958498569385
5.045045045045045	-36.09185293476588
5.225225225225225	-36.093997600534365
5.405405405405405	-36.096028753979084
5.585585585585585	-36.09795516594612
5.7657657657657655	-36.09978473054396
5.945945945945946	-36.10152457102582
6.126126126126126	-36.10318113091435
6.306306306306307	-36.10476025266151
6.486486486486487	-36.10626724575016
6.666666666666667	-36.10770694582783
6.846846846846847	-36.10908376620219
7.027027027027027	-36.11040174280953
7.207207207207207	-36.11166457359292
7.387387387387387	-36.11287565307529
7.5675675675675675	-36.11403810279356
7.747747747747748	-36.115154798155686
7.927927927927928	-36.11622839219902
8.108108108108109	-36.11726133665687
8.288288288288289	-36.11825590068071
8.468468468468469	-36.11921418751561
8.64864864864865	-36.12013814938419
8.82882882882883	-36.12102960079869
9.00900900900901	-36.1218902304924
9.18918918918919	-36.122721612131414
9.36936936936937	-36.12352521395243
9.54954954954955	-36.124302407448
9.72972972972973	-36.12505447520746
9.90990990990991	-36.125782618008174
10.09009009009009	-36.126487961238865
10.27027027027027	-36.12717156072699
10.45045045045045	-36.127834408034346
10.63063063063063	-36.1284774352757
10.81081081081081	-36.12910151951067
10.99099099099099	-36.129707486751784
11.17117117117117	-36.13029611562726
11.35135135135135	-36.1308681407325
11.531531531531531	-36.1314242557024
11.711711711711711	-36.131965116027686
11.891891891891891	-36.132491341644055
12.072072072072071	-36.13300351931181
12.252252252252251	-36.13350220480771
12.432432432432432	-36.13398792494456
12.612612612612613	-36.134461179434965
12.792792792792794	-36.13492244261346
12.972972972972974	-36.13537216502823
13.153153153153154	-36.13581077491466
13.333333333333334	-36.13623867956102
13.513513513513514	-36.13665626657439
13.693693693693694	-36.13706390505632
13.873873873873874	-36.137461946694714
14.054054054054054	-36.1378507267799
14.234234234234235	-36.13823056514963
14.414414414414415	-36.138601767069986
14.594594594594595	-36.13896462405637
14.774774774774775	-36.13931941463966
14.954954954954955	-36.13966640508164
15.135135135135135	-36.14000585004396
15.315315315315315	-36.14033799321288
15.495495495495495	-36.14066306788527
15.675675675675675	-36.14098129751636
15.855855855855856	-36.141292896234006
16.036036036036037	-36.141598069320196
16.216216216216218	-36.141897013663936
16.396396396396398	-36.14218991818581
16.576576576576578	-36.142476964237346
16.756756756756758	-36.142758325976786
16.936936936936938	-36.1430341707221
17.117117117117118	-36.14330465928401
17.2972972972973	-36.14356994627951
17.47747747747748	-36.14383018042713
17.65765765765766	-36.14408550482602
17.83783783783784	-36.144336057218595
18.01801801801802	-36.144581970239756
18.1981981981982	-36.14482337165089
18.37837837837838	-36.14506038456187
18.55855855855856	-36.14529312764148
18.73873873873874	-36.1455217153154
18.91891891891892	-36.1457462579545
19.0990990990991	-36.145966862053115
19.27927927927928	-36.146183630397616
19.45945945945946	-36.14639666222661
19.63963963963964	-36.1466060533827
19.81981981981982	-36.146811896456654
20.0	-36.14701428092428
