η	gene
0.0	-51.38959718893359
0.036036036036036036	-51.38971559307921
0.07207207207207207	-51.390069605767884
0.10810810810810811	-51.39065566350278
0.14414414414414414	-51.39146794416614
0.18018018018018017	-51.39249853538583
0.21621621621621623	-51.393737656565065
0.25225225225225223	-51.39517392245529
0.2882882882882883	-51.39679463467675
0.32432432432432434	-51.398586087225866
0.36036036036036034	-51.400533872668
0.3963963963963964	-51.40262317721425
0.43243243243243246	-51.40483905496751
0.46846846846846846	-51.407166674036745
0.5045045045045045	-51.409591529699604
0.5405405405405406	-51.41209962213709
0.5765765765765766	-51.414677598317425
0.6126126126126126	-51.41731285927852
0.6486486486486487	-51.419993635312586
0.6846846846846847	-51.422709032406
0.7207207207207207	-51.42544905376723
0.7567567567567568	-51.42820460045111
0.7927927927927928	-51.430967455021666
0.8288288288288288	-51.43373025195853
0.8648648648648649	-51.43648643815936
0.9009009009009009	-51.43923022647738
0.9369369369369369	-51.4419565447965
0.972972972972973	-51.4446609827151
1.009009009009009	-51.44733973750789
1.045045045045045	-51.449989560669934
1.0810810810810811	-51.45260770602725
1.117117117117117	-51.45519188012791
1.1531531531531531	-51.457740195400085
1.1891891891891893	-51.46025112638017
1.2252252252252251	-51.462723469167834
1.2612612612612613	-51.465156304151776
1.2972972972972974	-51.46754896196465
1.3333333333333333	-51.4699009925636
1.3693693693693694	-51.47221213728937
1.4054054054054055	-51.47448230372916
1.4414414414414414	-51.47671154319138
1.4774774774774775	-51.478900030593664
1.5135135135135136	-51.48104804656439
1.5495495495495495	-51.48315596156235
1.5855855855855856	-51.48522422182737
1.6216216216216217	-51.48725333698373
1.6576576576576576	-51.48924386913073
1.6936936936936937	-51.491196423266445
1.7297297297297298	-51.49311163890244
1.7657657657657657	-51.49499018274092
1.8018018018018018	-51.496832742295666
1.837837837837838	-51.49864002035133
1.8738738738738738	-51.50041273016434
1.90990990990991	-51.5021515913199
1.945945945945946	-51.503857326167605
1.981981981981982	-51.505530656766936
2.018018018018018	-51.507172302281546
2.054054054054054	-51.50878297676704
2.09009009009009	-51.510363387304466
2.126126126126126	-51.511914232436695
2.1621621621621623	-51.51343620086864
2.1981981981981984	-51.51492997039927
2.234234234234234	-51.51639620705385
2.27027027027027	-51.51783556439266
2.3063063063063063	-51.51924868297034
2.3423423423423424	-51.5206361899278
2.3783783783783785	-51.52199869869783
2.4144144144144146	-51.52333680880877
2.4504504504504503	-51.52465110577269
2.4864864864864864	-51.52594216104569
2.5225225225225225	-51.52721053205017
2.5585585585585586	-51.52845676224911
2.5945945945945947	-51.52968138126497
2.630630630630631	-51.5308849050356
2.6666666666666665	-51.53206783600124
2.7027027027027026	-51.533230663317156
2.7387387387387387	-51.53437386308676
2.774774774774775	-51.53549789861201
2.810810810810811	-51.53660322065683
2.8468468468468466	-51.537690267720606
2.8828828828828827	-51.53875946631939
2.918918918918919	-51.53981123127211
2.954954954954955	-51.54084596599017
2.990990990990991	-51.541864062768425
3.027027027027027	-51.54286590307644
3.063063063063063	-51.543851857848395
3.099099099099099	-51.544822287771055
3.135135135135135	-51.54577754356853
3.171171171171171	-51.546717966283225
3.2072072072072073	-51.54764388755254
3.2432432432432434	-51.54855562988057
3.279279279279279	-51.54945350690453
3.315315315315315	-51.55033782365571
3.3513513513513513	-51.5512088768143
3.3873873873873874	-51.55206695495846
3.4234234234234235	-51.55291233880716
3.4594594594594597	-51.55374530145643
3.4954954954954953	-51.554566108610004
3.5315315315315314	-51.55537501880296
3.5675675675675675	-51.55617228361946
3.6036036036036037	-51.556958147904226
3.6396396396396398	-51.55773284996762
3.675675675675676	-51.55849662178477
3.7117117117117115	-51.55924968918876
3.7477477477477477	-51.55999227205763
3.7837837837837838	-51.560724584496185
3.81981981981982	-51.56144683501131
3.855855855855856	-51.56215922668248
3.891891891891892	-51.562861957326334
3.9279279279279278	-51.56355521965655
3.963963963963964	-51.56423920143803
4.0	-51.56491408563643
