η	gene
0.0	-41.11931704160162
0.18018018018018017	-41.12223878474778
0.36036036036036034	-41.130330212766935
0.5405405405405406	-41.141975684410085
0.7207207207207207	-41.15541568755952
0.9009009009009009	-41.169288804482704
1.0810810810810811	-41.1827541111911
1.2612612612612613	-41.19538391656735
1.4414414414414414	-41.207013020258394
1.6216216216216217	-41.217621521432235
1.8018018018018018	-41.22726105633437
1.981981981981982	-41.236013226997116
2.1621621621621623	-41.24396785483019
2.3423423423423424	-41.25121239838268
2.5225225225225225	-41.25782733360216
2.7027027027027026	-41.26388458830718
2.8828828828828827	-41.26944746707322
3.063063063063063	-41.27457124760028
3.2432432432432434	-41.27930403052106
3.4234234234234235	-41.283687636701444
3.6036036036036037	-41.287758456729165
3.7837837837837838	-41.29154821402565
3.963963963963964	-41.29508463130155
4.1441441441441444	-41.29839200347874
4.324324324324325	-41.30149168590455
4.504504504504505	-41.30440250850448
4.684684684684685	-41.30714112646015
4.864864864864865	-41.30972231710672
5.045045045045045	-41.31215923155645
5.225225225225225	-41.31446360833594
5.405405405405405	-41.316645955182935
5.585585585585585	-41.31871570415679
5.7657657657657655	-41.32068134434742
5.945945945945946	-41.32255053575396
6.126126126126126	-41.32433020729417
6.306306306306307	-41.32602664140897
6.486486486486487	-41.32764554731219
6.666666666666667	-41.329192124596034
6.846846846846847	-41.33067111862027
7.027027027027027	-41.33208686888159
7.207207207207207	-41.33344335136954
7.387387387387387	-41.33474421575514
7.5675675675675675	-41.33599281812582
7.747747747747748	-41.337192249873596
7.927927927927928	-41.33834536325017
8.108108108108109	-41.33945479402581
8.288288288288289	-41.34052298162692
8.468468468468469	-41.34155218707181
8.64864864864865	-41.34254450897919
8.82882882882883	-41.343501897886796
9.00900900900901	-41.344426169082794
9.18918918918919	-41.34531901412768
9.36936936936937	-41.34618201121921
9.54954954954955	-41.34701663453336
9.72972972972973	-41.3478242626571
9.90990990990991	-41.348606186214795
10.09009009009009	-41.349363614775854
10.27027027027027	-41.35009768312179
10.45045045045045	-41.35080945694085
10.63063063063063	-41.351499938010306
10.81081081081081	-41.35217006891895
10.99099099099099	-41.35282073737699
11.17117117117117	-41.35345278015532
11.35135135135135	-41.35406698668919
11.531531531531531	-41.354664102380895
11.711711711711711	-41.35524483162976
11.891891891891891	-41.355809840614626
12.072072072072071	-41.356359759853405
12.252252252252251	-41.356895186559086
12.432432432432432	-41.35741668681186
12.612612612612613	-41.35792479756256
12.792792792792794	-41.358420028484375
12.972972972972974	-41.35890286368391
13.153153153153154	-41.35937376328582
13.333333333333334	-41.35983316490069
13.513513513513514	-41.360281484986274
13.693693693693694	-41.36071912011107
13.873873873873874	-41.36114644812869
14.054054054054054	-41.36156382926953
14.234234234234235	-41.361971607157216
14.414414414414415	-41.36237010975492
14.594594594594595	-41.362759650248734
14.774774774774775	-41.363140527870485
14.954954954954955	-41.363513028667285
15.135135135135135	-41.36387742622003
15.315315315315315	-41.36423398231614
15.495495495495495	-41.3645829475779
15.675675675675675	-41.36492456205235
15.855855855855856	-41.36525905576343
16.036036036036037	-41.3655866492299
16.216216216216218	-41.3659075539519
16.396396396396398	-41.36622197286738
16.576576576576578	-41.36653010078135
16.756756756756758	-41.36683212476947
16.936936936936938	-41.36712822455797
17.117117117117118	-41.36741857288109
17.2972972972973	-41.36770333581825
17.47747747747748	-41.367982673111385
17.65765765765766	-41.36825673846482
17.83783783783784	-41.36852567982771
18.01801801801802	-41.368789639661316
18.1981981981982	-41.36904875519116
18.37837837837838	-41.36930315864544
18.55855855855856	-41.36955297748062
18.73873873873874	-41.36979833459503
18.91891891891892	-41.370039348530554
19.0990990990991	-41.37027613366445
19.27927927927928	-41.37050880039044
19.45945945945946	-41.370737455290964
19.63963963963964	-41.370962201300244
19.81981981981982	-41.37118313785919
20.0	-41.37140036106189
