η	gene
0.0	-100.69983559091983
0.036036036036036036	-100.69989589641794
0.07207207207207207	-100.70007619231326
0.10810810810810811	-100.700374635639
0.14414414414414414	-100.70078821641656
0.18018018018018017	-100.70131284624047
0.21621621621621623	-100.70194347496201
0.25225225225225223	-100.70267422898776
0.2882882882882883	-100.70349856394407
0.32432432432432434	-100.70440942428985
0.36036036036036034	-100.70539940284603
0.3963963963963964	-100.70646089403675
0.43243243243243246	-100.70758623578575
0.46846846846846846	-100.70876783630504
0.5045045045045045	-100.70999828334881
0.5405405405405406	-100.71127043474678
0.5765765765765766	-100.71257749011014
0.6126126126126126	-100.71391304447276
0.6486486486486487	-100.71527112527322
0.6846846846846847	-100.7166462145067
0.7207207207207207	-100.71803325810605
0.7567567567567568	-100.71942766468135
0.7927927927927928	-100.7208252956952
0.8288288288288288	-100.72222244900625
0.8648648648648649	-100.72361583752138
0.9009009009009009	-100.72500256446969
0.9369369369369369	-100.72638009657405
0.972972972972973	-100.72774623617347
1.009009009009009	-100.72909909313384
1.045045045045045	-100.73043705719715
1.0810810810810811	-100.7317587712532
1.117117117117117	-100.733063105881
1.1531531531531531	-100.73434913538803
1.1891891891891893	-100.73561611548894
1.2252252252252251	-100.73686346268484
1.2612612612612613	-100.73809073535679
1.2972972972972974	-100.73929761653667
1.3333333333333333	-100.74048389829584
1.3693693693693694	-100.74164946766736
1.4054054054054055	-100.74279429400667
1.4414414414414414	-100.74391841768785
1.4774774774774775	-100.74502194002824
1.5135135135135136	-100.74610501433979
1.5495495495495495	-100.74716783800172
1.5855855855855856	-100.74821064546025
1.6216216216216217	-100.74923370206116
1.6576576576576576	-100.75023729863153
1.6936936936936937	-100.75122174673155
1.7297297297297298	-100.75218737450321
1.7657657657657657	-100.75313452305124
1.8018018018018018	-100.7540635432957
1.837837837837838	-100.75497479324255
1.8738738738738738	-100.75586863562447
1.90990990990991	-100.75674543586726
1.945945945945946	-100.75760556034416
1.981981981981982	-100.75844937488316
2.018018018018018	-100.75927724349586
2.054054054054054	-100.76008952730217
2.09009009009009	-100.76088658362474
2.126126126126126	-100.7616687652334
2.1621621621621623	-100.76243641971925
2.1981981981981984	-100.7631898889829
2.234234234234234	-100.76392950882114
2.27027027027027	-100.7646556086002
2.3063063063063063	-100.76536851100246
2.3423423423423424	-100.76606853183779
2.3783783783783785	-100.76675597991223
2.4144144144144146	-100.76743115694144
2.4504504504504503	-100.76809435750755
2.4864864864864864	-100.76874586905026
2.5225225225225225	-100.76938597188784
2.5585585585585586	-100.77001493926358
2.5945945945945947	-100.77063303741319
2.630630630630631	-100.77124052565075
2.6666666666666665	-100.77183765646855
2.7027027027027026	-100.77242467564997
2.7387387387387387	-100.77300182239149
2.774774774774775	-100.77356932943337
2.810810810810811	-100.77412742319544
2.8468468468468466	-100.77467632391861
2.8828828828828827	-100.7752162458091
2.918918918918919	-100.77574739718494
2.954954954954955	-100.77626998062405
2.990990990990991	-100.77678419311272
3.027027027027027	-100.77729022619316
3.063063063063063	-100.77778826611205
3.099099099099099	-100.77827849396559
3.135135135135135	-100.77876108584414
3.171171171171171	-100.77923621297478
3.2072072072072073	-100.77970404186058
3.2432432432432434	-100.7801647344186
3.279279279279279	-100.78061844811444
3.315315315315315	-100.78106533609298
3.3513513513513513	-100.78150554730797
3.3873873873873874	-100.78193922664721
3.4234234234234235	-100.7823665150544
3.4594594594594597	-100.78278754964882
3.4954954954954953	-100.78320246384081
3.5315315315315314	-100.78361138744489
3.5675675675675675	-100.78401444678849
3.6036036036036037	-100.78441176481908
3.6396396396396398	-100.78480346120622
3.675675675675676	-100.78518965244271
3.7117117117117115	-100.78557045194077
3.7477477477477477	-100.78594597012665
3.7837837837837838	-100.78631631453115
3.81981981981982	-100.78668158987801
3.855855855855856	-100.78704189816975
3.891891891891892	-100.7873973387695
3.9279279279279278	-100.78774800848188
3.963963963963964	-100.78809400163016
4.0	-100.78843541013086
