η	gene
0.0	-125.56035927033847
0.036036036036036036	-125.56040762283406
0.07207207207207207	-125.56055218179806
0.10810810810810811	-125.56079146682154
0.14414414414414414	-125.56112306017098
0.18018018018018017	-125.56154367809303
0.21621621621621623	-125.5620492647229
0.25225225225225223	-125.5626351033683
0.2882882882882883	-125.56329593932455
0.32432432432432434	-125.56402610824317
0.36036036036036034	-125.56481966438955
0.3963963963963964	-125.56567050379951
0.43243243243243246	-125.56657247826459
0.46846846846846846	-125.56751949712952
0.5045045045045045	-125.56850561495598
0.5405405405405406	-125.56952510411048
0.5765765765765766	-125.57057251220101
0.6126126126126126	-125.57164270498671
0.6486486486486487	-125.57273089590107
0.6846846846846847	-125.57383266366523
0.7207207207207207	-125.57494395965398
0.7567567567567568	-125.57606110673154
0.7927927927927928	-125.57718079122621
0.8288288288288288	-125.57830004960235
0.8648648648648649	-125.57941625122375
0.9009009009009009	-125.58052707842455
0.9369369369369369	-125.58163050491316
0.972972972972973	-125.58272477335017
1.009009009009009	-125.5838083727722
1.045045045045045	-125.58488001638071
1.0810810810810811	-125.58593862008343
1.117117117117117	-125.58698328206299
1.1531531531531531	-125.58801326355697
1.1891891891891893	-125.58902797095773
1.2252252252252251	-125.59002693928338
1.2612612612612613	-125.59100981702545
1.2972972972972974	-125.5919763523466
1.3333333333333333	-125.5929263805769
1.3693693693693694	-125.59385981294164
1.4054054054054055	-125.59477662644386
1.4414414414414414	-125.59567685481626
1.4774774774774775	-125.5965605804608
1.5135135135135136	-125.59742792728944
1.5495495495495495	-125.59827905438394
1.5855855855855856	-125.59911415039824
1.6216216216216217	-125.5999334286273
1.6576576576576576	-125.60073712267717
1.6936936936936937	-125.6015254826697
1.7297297297297298	-125.60229877192634
1.7657657657657657	-125.60305726407647
1.8018018018018018	-125.6038012405435
1.837837837837838	-125.60453098836646
1.8738738738738738	-125.60524679831627
1.90990990990991	-125.60594896327193
1.945945945945946	-125.60663777682838
1.981981981981982	-125.6073135321053
2.018018018018018	-125.60797652073377
2.054054054054054	-125.60862703199862
2.09009009009009	-125.60926535211712
2.126126126126126	-125.60989176363653
2.1621621621621623	-125.61050654493634
2.1981981981981984	-125.61110996982084
2.234234234234234	-125.61170230719026
2.27027027027027	-125.61228382078127
2.3063063063063063	-125.61285476896647
2.3423423423423424	-125.61341540460454
2.3783783783783785	-125.61396597493604
2.4144144144144146	-125.6145067215175
2.4504504504504503	-125.6150378801851
2.4864864864864864	-125.61555968105148
2.5225225225225225	-125.6160723485217
2.5585585585585586	-125.61657610133167
2.5945945945945947	-125.61707115260339
2.630630630630631	-125.61755770991365
2.6666666666666665	-125.61803597537525
2.7027027027027026	-125.61850614572754
2.7387387387387387	-125.6189684124347
2.774774774774775	-125.6194229617906
2.810810810810811	-125.61986997502831
2.8468468468468466	-125.6203096284328
2.8828828828828827	-125.62074209345795
2.918918918918919	-125.62116753684307
2.954954954954955	-125.62158612073219
2.990990990990991	-125.62199800279257
3.027027027027027	-125.62240333633417
3.063063063063063	-125.62280227042706
3.099099099099099	-125.62319495001904
3.135135135135135	-125.62358151605056
3.171171171171171	-125.62396210557003
3.2072072072072073	-125.62433685184385
3.2432432432432434	-125.62470588446902
3.279279279279279	-125.62506932947838
3.315315315315315	-125.62542730944747
3.3513513513513513	-125.62577994359725
3.3873873873873874	-125.62612734789468
3.4234234234234235	-125.6264696351501
3.4594594594594597	-125.62680691511312
3.4954954954954953	-125.62713929456498
3.5315315315315314	-125.62746687740918
3.5675675675675675	-125.627789764759
3.6036036036036037	-125.6281080550221
3.6396396396396398	-125.62842184398338
3.675675675675676	-125.62873122488486
3.7117117117117115	-125.62903628850407
3.7477477477477477	-125.62933712322868
3.7837837837837838	-125.62963381512935
3.81981981981982	-125.62992644802966
3.855855855855856	-125.63021510357615
3.891891891891892	-125.63049986130315
3.9279279279279278	-125.63078079869774
3.963963963963964	-125.63105799126072
4.0	-125.63133151256747
