η	gene
0.0	-25.61791295991194
0.18018018018018017	-25.620495043767534
0.36036036036036034	-25.627643462201576
0.5405405405405406	-25.637925997187914
0.7207207207207207	-25.64978542943514
0.9009009009009009	-25.66201951235824
1.0810810810810811	-25.67388768498994
1.2612612612612613	-25.68501473607443
1.4414414414414414	-25.69525684441121
1.6216216216216217	-25.704597877607355
1.8018018018018018	-25.713084327377217
1.981981981981982	-25.720788745569862
2.1621621621621623	-25.727790674871343
2.3423423423423424	-25.734167404364115
2.5225225225225225	-25.73998995842097
2.7027027027027026	-25.745321758551214
2.8828828828828827	-25.75021858478381
3.063063063063063	-25.75472911912685
3.2432432432432434	-25.75889570588096
3.4234234234234235	-25.762755149537668
3.6036036036036037	-25.766339467773534
3.7837837837837838	-25.76967656654
3.963963963963964	-25.77279082883912
4.1441441441441444	-25.77570362035344
4.324324324324325	-25.7784337199826
4.504504504504505	-25.780997684839946
4.684684684684685	-25.783410159154514
4.864864864864865	-25.785684135690488
5.045045045045045	-25.78783117722881
5.225225225225225	-25.78986160455632
5.405405405405405	-25.7917846564022
5.585585585585585	-25.793608625866383
5.7657657657657655	-25.795340977126855
5.945945945945946	-25.796988445572012
6.126126126126126	-25.798557123968465
6.306306306306307	-25.80005253683838
6.486486486486487	-25.801479704845946
6.666666666666667	-25.80284320070615
6.846846846846847	-25.804147197867223
7.027027027027027	-25.805395513020926
7.207207207207207	-25.806591643328943
7.387387387387387	-25.807738799103248
7.5675675675675675	-25.808839932576007
7.747747747747748	-25.809897763286983
7.927927927927928	-25.81091480054056
8.108108108108109	-25.81189336331971
8.288288288288289	-25.812835597982996
8.468468468468469	-25.81374349402728
8.64864864864865	-25.81461889815685
8.82882882882883	-25.81546352686746
9.00900900900901	-25.816278977723698
9.18918918918919	-25.817066739485938
9.36936936936937	-25.81782820122021
9.54954954954955	-25.81856466050857
9.72972972972973	-25.81927733086178
9.90990990990991	-25.819967348422523
10.09009009009009	-25.82063577803808
10.27027027027027	-25.82128361876923
10.45045045045045	-25.821911808896942
10.63063063063063	-25.822521230477804
10.81081081081081	-25.82311271349647
10.99099099099099	-25.82368703965497
11.17117117117117	-25.82424494583566
11.35135135135135	-25.82478712727135
11.531531531531531	-25.82531424044791
11.711711711711711	-25.825826905769702
11.891891891891891	-25.82632571000599
12.072072072072071	-25.82681120854241
12.252252252252251	-25.827283927452527
12.432432432432432	-25.827744365408705
12.612612612612613	-25.828192995443857
12.792792792792794	-25.82863026658083
12.972972972972974	-25.82905660533578
13.153153153153154	-25.82947241711554
13.333333333333334	-25.829878087504596
13.513513513513514	-25.830273983466157
13.693693693693694	-25.83066045445213
13.873873873873874	-25.831037833436653
14.054054054054054	-25.831406437876524
14.234234234234235	-25.831766570605737
14.414414414414415	-25.832118520669155
14.594594594594595	-25.832462564096716
14.774774774774775	-25.832798964631593
14.954954954954955	-25.833127974403283
15.135135135135135	-25.833449834565783
15.315315315315315	-25.833764775881207
15.495495495495495	-25.834073019281675
15.675675675675675	-25.83437477638222
15.855855855855856	-25.834670249969747
16.036036036036037	-25.83495963445739
16.216216216216218	-25.835243116315667
16.396396396396398	-25.835520874468614
16.576576576576578	-25.835793080679366
16.756756756756758	-25.836059899899055
16.936936936936938	-25.836321490603382
17.117117117117118	-25.83657800510923
17.2972972972973	-25.83682958986833
17.47747747747748	-25.837076385749356
17.65765765765766	-25.83731852829976
17.83783783783784	-25.837556147995883
18.01801801801802	-25.83778937047873
18.1981981981982	-25.838018316774708
18.37837837837838	-25.838243103506215
18.55855855855856	-25.838463843090267
18.73873873873874	-25.83868064392641
18.91891891891892	-25.83889361057504
19.0990990990991	-25.839102843925616
19.27927927927928	-25.83930844135648
19.45945945945946	-25.83951049688642
19.63963963963964	-25.839709101318363
19.81981981981982	-25.839904342376315
20.0	-25.840096304833537
