η	gene
0.0	-75.93135577273024
0.036036036036036036	-75.93143579354594
0.07207207207207207	-75.93167503581796
0.10810810810810811	-75.93207106379069
0.14414414414414414	-75.93261989894965
0.18018018018018017	-75.9333161365808
0.21621621621621623	-75.93415309934701
0.25225225225225223	-75.93512301938884
0.2882882882882883	-75.93621723944258
0.32432432432432434	-75.93742642323974
0.36036036036036034	-75.938740765948
0.3963963963963964	-75.94015019648798
0.43243243243243246	-75.94164456505104
0.46846846846846846	-75.94321381084384
0.5045045045045045	-75.94484810682621
0.5405405405405406	-75.94653797984333
0.5765765765765766	-75.94827440597267
0.6126126126126126	-75.95004888205337
0.6486486486486487	-75.9518534752169
0.6846846846846847	-75.95368085280447
0.7207207207207207	-75.9555242953668
0.7567567567567568	-75.95737769553998
0.7927927927927928	-75.95923554553141
0.8288288288288288	-75.96109291576315
0.8648648648648649	-75.96294542697134
0.9009009009009009	-75.96478921776352
0.9369369369369369	-75.96662090932736
0.972972972972973	-75.96843756868824
1.009009009009009	-75.97023667163177
1.045045045045045	-75.97201606615872
1.0810810810810811	-75.97377393712131
1.117117117117117	-75.97550877250603
1.1531531531531531	-75.97721933167477
1.1891891891891893	-75.97890461575345
1.2252252252252251	-75.98056384025962
1.2612612612612613	-75.98219640998573
1.2972972972972974	-75.98380189609884
1.3333333333333333	-75.98538001537734
1.3693693693693694	-75.98693061147725
1.4054054054054055	-75.98845363810358
1.4414414414414414	-75.98994914395175
1.4774774774774775	-75.99141725928061
1.5135135135135136	-75.99285818397951
1.5495495495495495	-75.99427217699363
1.5855855855855856	-75.99565954698058
1.6216216216216217	-75.99702064407677
1.6576576576576576	-75.9983558526593
1.6936936936936937	-75.99966558500091
1.7297297297297298	-76.00095027572013
1.7657657657657657	-76.00221037694058
1.8018018018018018	-76.0034463540797
1.837837837837838	-76.00465868219493
1.8738738738738738	-76.00584784282378
1.90990990990991	-76.00701432125908
1.945945945945946	-76.00815860420843
1.981981981981982	-76.00928117779168
2.018018018018018	-76.01038252583534
2.054054054054054	-76.01146312842734
2.09009009009009	-76.01252346070045
2.126126126126126	-76.01356399181543
2.1621621621621623	-76.01458518411809
2.1981981981981984	-76.015587492449
2.234234234234234	-76.01657136358573
2.27027027027027	-76.01753723579964
2.3063063063063063	-76.01848553851312
2.3423423423423424	-76.0194166920427
2.3783783783783785	-76.02033110741709
2.4144144144144146	-76.02122918625943
2.4504504504504503	-76.0221113207243
2.4864864864864864	-76.02297789348236
2.5225225225225225	-76.02382927774485
2.5585585585585586	-76.02466583732236
2.5945945945945947	-76.02548792671189
2.630630630630631	-76.02629589120845
2.6666666666666665	-76.02709006703671
2.7027027027027026	-76.02787078149805
2.7387387387387387	-76.02863835313266
2.774774774774775	-76.02939309189085
2.810810810810811	-76.0301352993133
2.8468468468468466	-76.03086526871814
2.8828828828828827	-76.0315832853914
2.918918918918919	-76.03228962678168
2.954954954954955	-76.03298456269644
2.990990990990991	-76.03366835549869
3.027027027027027	-76.03434126030376
3.063063063063063	-76.03500352517467
3.099099099099099	-76.0356553913168
3.135135135135135	-76.03629709326917
3.171171171171171	-76.03692885909358
3.2072072072072073	-76.03755091056095
3.2432432432432434	-76.03816346333365
3.279279279279279	-76.0387667271444
3.315315315315315	-76.03936090597158
3.3513513513513513	-76.03994619820989
3.3873873873873874	-76.04052279683802
3.4234234234234235	-76.04109088958077
3.4594594594594597	-76.04165065906801
3.4954954954954953	-76.04220228298864
3.5315315315315314	-76.04274593424027
3.5675675675675675	-76.04328178107598
3.6036036036036037	-76.04380998724466
3.6396396396396398	-76.04433071212893
3.675675675675676	-76.04484411087829
3.7117117117117115	-76.04535033453823
3.7477477477477477	-76.04584953017567
3.7837837837837838	-76.04634184099969
3.81981981981982	-76.04682740647968
3.855855855855856	-76.04730636245877
3.891891891891892	-76.04777884126389
3.9279279279279278	-76.04824497181288
3.963963963963964	-76.04870487971736
4.0	-76.04915868738242
