η	gene
0.0	-46.197998339920275
0.18018018018018017	-46.20077815787332
0.36036036036036034	-46.2084761711094
0.5405405405405406	-46.219554593503474
0.7207207207207207	-46.23233918930914
0.9009009009009009	-46.24553497571
1.0810810810810811	-46.25834235494683
1.2612612612612613	-46.27035481278493
1.4414414414414414	-46.28141542326177
1.6216216216216217	-46.29150537137927
1.8018018018018018	-46.300673818830006
1.981981981981982	-46.3089983902304
2.1621621621621623	-46.3165645082142
2.3423423423423424	-46.323455339766554
2.5225225225225225	-46.3297474084795
2.7027027027027026	-46.33550910858966
2.8828828828828827	-46.34080063481423
3.063063063063063	-46.345674549921654
3.2432432432432434	-46.350176592908156
3.4234234234234235	-46.35434653215573
3.6036036036036037	-46.358218973061184
3.7837837837837838	-46.36182408351634
3.963963963963964	-46.36518822749315
4.1441441441441444	-46.36833450971015
4.324324324324325	-46.37128323977524
4.504504504504505	-46.374052325926115
4.684684684684685	-46.37665760843049
4.864864864864865	-46.3791131418636
5.045045045045045	-46.38143143434698
5.225225225225225	-46.383623650674636
5.405405405405405	-46.38569978517171
5.585585585585585	-46.38766880918017
5.7657657657657655	-46.38953879724936
5.945945945945946	-46.3913170354226
6.126126126126126	-46.393010114436066
6.306306306306307	-46.39462401017285
6.486486486486487	-46.39616415332071
6.666666666666667	-46.3976354898592
6.846846846846847	-46.39904253373476
7.027027027027027	-46.40038941286119
7.207207207207207	-46.401679909401395
7.387387387387387	-46.40291749513494
7.5675675675675675	-46.404105362592134
7.747747747747748	-46.4052464525283
7.927927927927928	-46.40634347822913
8.108108108108109	-46.407398947061864
8.288288288288289	-46.40841517962849
8.468468468468469	-46.40939432682487
8.64864864864865	-46.410338385067405
8.82882882882883	-46.411249209911716
9.00900900900901	-46.412128528257995
9.18918918918919	-46.41297794931006
9.36936936936937	-46.4137989744342
9.54954954954955	-46.414593006044385
9.72972972972973	-46.41536135562353
9.90990990990991	-46.41610525097772
10.09009009009009	-46.416825842806844
10.27027027027027	-46.4175242106661
10.45045045045045	-46.418201368382825
10.63063063063063	-46.41885826898596
10.81081081081081	-46.41949580919851
10.99099099099099	-46.42011483353758
11.17117117117117	-46.420716138060556
11.35135135135135	-46.42130047379436
11.531531531531531	-46.42186854987668
11.711711711711711	-46.42242103643838
11.891891891891891	-46.42295856725005
12.072072072072071	-46.42348174215735
12.252252252252251	-46.42399112932213
12.432432432432432	-46.42448726728861
12.612612612612613	-46.424970666889266
12.792792792792794	-46.42544181300639
12.972972972972974	-46.42590116619988
13.153153153153154	-46.4263491642148
13.333333333333334	-46.426786223377405
13.513513513513514	-46.42721273989048
13.693693693693694	-46.42762909103516
13.873873873873874	-46.428035636288485
14.054054054054054	-46.42843271836142
14.234234234234235	-46.428820664166096
14.414414414414415	-46.429199785716264
14.594594594594595	-46.42957038096711
14.774774774774775	-46.42993273459871
14.954954954954955	-46.43028711874763
15.135135135135135	-46.43063379369062
15.315315315315315	-46.43097300848433
15.495495495495495	-46.431305001564
15.675675675675675	-46.43163000130323
15.855855855855856	-46.4319482265405
16.036036036036037	-46.432259887071325
16.216216216216218	-46.43256518411141
16.396396396396398	-46.43286431073028
16.576576576576578	-46.43315745226033
16.756756756756758	-46.43344478668058
16.936936936936938	-46.43372648497785
17.117117117117118	-46.43400271148727
17.2972972972973	-46.434273624212324
17.47747747747748	-46.43453937512771
17.65765765765766	-46.434800110463755
17.83783783783784	-46.43505597097561
18.01801801801802	-46.43530709219772
18.1981981981982	-46.435553604682866
18.37837837837838	-46.435795634229805
18.55855855855856	-46.436033302097655
18.73873873873874	-46.43626672520878
18.91891891891892	-46.436496016341266
19.0990990990991	-46.43672128431092
19.27927927927928	-46.43694263414386
19.45945945945946	-46.43716016724011
19.63963963963964	-46.43737398152882
19.81981981981982	-46.43758417161558
20.0	-46.4377908289224
