η	ω	spec_lanczos
0.0	0.1	0.00034814404134648867
0.0	0.5015075376884423	0.0003637861969783945
0.0	0.9030150753768844	0.00038052034696029206
0.0	1.3045226130653267	0.00039845167325710905
0.0	1.7060301507537687	0.0004176984501152746
0.0	2.107537688442211	0.0004383940641034398
0.0	2.5090452261306533	0.00046068940953539113
0.0	2.9105527638190956	0.00048475574154321064
0.0	3.312060301507538	0.0005107880899964418
0.0	3.71356783919598	0.0005390093644942435
0.0	4.115075376884422	0.0005696753158130462
0.0	4.516582914572864	0.000603080565246664
0.0	4.918090452261307	0.0006395659740721297
0.0	5.319597989949749	0.0006795277062846908
0.0	5.721105527638191	0.0007234284463533273
0.0	6.122613065326633	0.0007718113808715148
0.0	6.524120603015075	0.0008253177542191597
0.0	6.925628140703518	0.000884709086479207
0.0	7.32713567839196	0.0009508955305122936
0.0	7.728643216080402	0.0010249723946740901
0.0	8.130150753768845	0.0011082676447181476
0.0	8.531658291457287	0.001202404341077801
0.0	8.933165829145729	0.0013093836512514266
0.0	9.33467336683417	0.001431696597345792
0.0	9.736180904522612	0.0015724765378445377
0.0	10.137688442211056	0.0017357103418389112
0.0	10.539195979899498	0.0019265356574473514
0.0	10.94070351758794	0.0021516669853948647
0.0	11.342211055276382	0.002420018718672305
0.0	11.743718592964823	0.0027436368148711634
0.0	12.145226130653267	0.0031391274976908198
0.0	12.546733668341709	0.003629911554091625
0.0	12.94824120603015	0.004249899286708378
0.0	13.349748743718592	0.0050497115695823745
0.0	13.751256281407036	0.006107685570996692
0.0	14.152763819095478	0.007550389952414473
0.0	14.55427135678392	0.009593356258036211
0.0	14.955778894472362	0.012628489459918589
0.0	15.357286432160803	0.017431092071152732
0.0	15.758793969849247	0.025718088137698544
0.0	16.16030150753769	0.04194976923737753
0.0	16.56180904522613	0.08095217920987464
0.0	16.963316582914572	0.21967290848430743
0.0	17.364824120603014	1.814039519115879
0.0	17.766331658291456	2.327797460445158
0.0	18.167839195979898	0.23921917284160454
0.0	18.569346733668343	0.08604405122757121
0.0	18.970854271356785	0.04492715317497543
0.0	19.372361809045227	0.028506057301868573
0.0	19.77386934673367	0.02068062283600749
0.0	20.17537688442211	0.016794550758770743
0.0	20.576884422110552	0.015234476709795775
0.0	20.978391959798994	0.015581653627636301
0.0	21.379899497487436	0.01829875258227889
0.0	21.781407035175878	0.025429317106089686
0.0	22.182914572864323	0.04441170616698368
0.0	22.584422110552765	0.11481092030276704
0.0	22.985929648241207	0.9609761968486545
0.0	23.38743718592965	1.0998197335325453
0.0	23.78894472361809	0.11882441836475485
0.0	24.190452261306532	0.043520849514045265
0.0	24.591959798994974	0.022838367199861292
0.0	24.993467336683416	0.0142750698215326
0.0	25.394974874371858	0.009890788985946216
0.0	25.7964824120603	0.007331020386925421
0.0	26.197989949748745	0.005696441931981101
0.0	26.599497487437187	0.0045825711539774355
0.0	27.00100502512563	0.0037852409757063842
0.0	27.40251256281407	0.0031921114363533845
0.0	27.804020100502512	0.0027370758243572394
0.0	28.205527638190954	0.0023790810833655258
0.0	28.607035175879396	0.0020914808078810114
0.0	29.008542713567838	0.0018563288522931273
0.0	29.41005025125628	0.001661154052894304
0.0	29.811557788944725	0.001497053708069537
0.0	30.213065326633167	0.0013575225139107279
0.0	30.61457286432161	0.0012377089338267287
0.0	31.01608040201005	0.001133929052532836
0.0	31.417587939698493	0.0010433404939121948
0.0	31.819095477386934	0.0009637186503779956
0.0	32.220603015075376	0.0008932999520319789
0.0	32.62211055276382	0.0008306700528585255
0.0	33.02361809045226	0.0007746827224162651
0.0	33.425125628140705	0.0007244001140278949
0.0	33.82663316582914	0.0006790481640348861
0.0	34.22814070351759	0.0006379828653739953
0.0	34.62964824120603	0.0006006644661332752
0.0	35.03115577889447	0.0005666375185333964
0.0	35.43266331658292	0.0005355152987190831
0.0	35.834170854271356	0.0005069675285660345
0.0	36.2356783919598	0.0004807106185550827
0.0	36.63718592964824	0.000456499855474657
0.0	37.038693467336685	0.0004341231069365691
0.0	37.44020100502512	0.00041339572524600154
0.0	37.84170854271357	0.00039415642148446685
0.0	38.24321608040201	0.0003762639652195765
0.0	38.64472361809045	0.00035959468493573267
0.0	39.0462311557789	0.00034404102604858344
0.0	39.447738693467336	0.00032951241934096686
0.0	39.84924623115578	0.00031594462690602614
0.0	40.25075376884422	0.0003033610603158411
0.0	40.652261306532665	0.00029271084933957454
0.0	41.0537688442211	0.00031987795523886353
0.0	41.45527638190955	0.00026991646008162133
0.0	41.85678391959799	0.00025926652801401356
0.0	42.25829145728643	0.00024965665013856344
0.0	42.65979899497487	0.0002406494142595267
0.0	43.061306532663316	0.00023214914729983093
0.0	43.46281407035176	0.00022410618308445204
0.0	43.8643216080402	0.00021648377339090523
0.0	44.265829145728645	0.0002092510203701476
0.0	44.66733668341708	0.0002023806721225118
0.0	45.06884422110553	0.00019584820121086168
0.0	45.47035175879397	0.000189631313020922
0.0	45.87185929648241	0.00018370962901530276
0.0	46.27336683417085	0.0001780644546084647
0.0	46.674874371859296	0.00017267859489371537
0.0	47.07638190954774	0.00016753620124383467
0.0	47.47788944723618	0.0001626226399649226
0.0	47.879396984924625	0.00015792437788532624
0.0	48.28090452261306	0.00015342888159952726
0.0	48.68241206030151	0.0001491245280817612
0.0	49.08391959798995	0.0001450005249694249
0.0	49.48542713567839	0.00014104683918851895
0.0	49.88693467336683	0.0001372541328471131
0.0	50.288442211055276	0.00013361370550623992
0.0	50.68994974874372	0.00013011744207663107
0.0	51.09145728643216	0.00012675776569896096
