η	ω	spec_lanczos
0.0	0.1	0.0021531362152520483
0.0	0.3005025125628141	0.0021982213661825767
0.0	0.5010050251256282	0.0022447479387666
0.0	0.7015075376884422	0.0022927784524281905
0.0	0.9020100502512562	0.0023423788739343
0.0	1.1025125628140704	0.002393618849280538
0.0	1.3030150753768843	0.0024465719540678276
0.0	1.5035175879396985	0.0025013159640814736
0.0	1.7040201005025126	0.0025579331479653016
0.0	1.9045226130653266	0.0026165105840858464
0.0	2.1050251256281407	0.0026771405039087977
0.0	2.305527638190955	0.002739920664464423
0.0	2.506030150753769	0.002804954752765184
0.0	2.7065326633165827	0.0028723528253606816
0.0	2.907035175879397	0.0029422317865784096
0.0	3.107537688442211	0.0030147159094082946
0.0	3.308040201005025	0.0030899374034525414
0.0	3.5085427135678393	0.0031680370348864365
0.0	3.7090452261306535	0.0032491648039708145
0.0	3.909547738693467	0.0033334806863320647
0.0	4.110050251256282	0.0034211554449944653
0.0	4.3105527638190955	0.003512371521025255
0.0	4.511055276381909	0.003607324011653378
0.0	4.711557788944724	0.003706221745866475
0.0	4.9120603015075375	0.0038092884688021808
0.0	5.112562814070352	0.0039167641477547985
0.0	5.313065326633166	0.004028906414350776
0.0	5.5135678391959795	0.004145992159442952
0.0	5.714070351758794	0.00426831929958042
0.0	5.914572864321608	0.004396208736582012
0.0	6.115075376884422	0.004530006534840344
0.0	6.315577889447236	0.0046700863445886635
0.0	6.516080402010051	0.0048168521035648155
0.0	6.716582914572864	0.004970741054418909
0.0	6.917085427135678	0.005132227120965534
0.0	7.117587939698493	0.005301824693142536
0.0	7.318090452261306	0.005480092878500978
0.0	7.518592964824121	0.005667640287458078
0.0	7.719095477386935	0.005865130430687435
0.0	7.919597989949748	0.00607328782026147
0.0	8.120100502512562	0.0062929048819413465
0.0	8.320603015075378	0.006524849804878565
0.0	8.521105527638191	0.006770075477629324
0.0	8.721608040201005	0.007029629686633983
0.0	8.922110552763819	0.007304666786238153
0.0	9.122613065326632	0.00759646108925856
0.0	9.323115577889448	0.007906422275703331
0.0	9.523618090452262	0.008236113176668631
0.0	9.724120603015075	0.00858727036336012
0.0	9.924623115577889	0.008961828061095004
0.0	10.125125628140703	0.009361946019490384
0.0	10.325628140703518	0.009790042108609764
0.0	10.526130653266332	0.01024883058413628
0.0	10.726633165829146	0.01074136718250734
0.0	10.92713567839196	0.011271102482345238
0.0	11.127638190954773	0.011841945318644324
0.0	11.328140703517589	0.012458338483993749
0.0	11.528643216080402	0.013125349527509277
0.0	11.729145728643216	0.013848780208997899
0.0	11.92964824120603	0.014635299140390676
0.0	12.130150753768845	0.015492603427504427
0.0	12.330653266331659	0.016429616822351674
0.0	12.531155778894473	0.01745673416338219
0.0	12.731658291457286	0.018586124936348227
0.0	12.9321608040201	0.019832112944494246
0.0	13.132663316582915	0.021211654786393586
0.0	13.33316582914573	0.02274494776721727
0.0	13.533668341708543	0.02445620900122888
0.0	13.734170854271357	0.026374683285821963
0.0	13.93467336683417	0.02853596011145845
0.0	14.135175879396986	0.030983713443493092
0.0	14.3356783919598	0.03377202723992871
0.0	14.536180904522613	0.03696854401236055
0.0	14.736683417085427	0.04065878779907849
0.0	14.93718592964824	0.04495219136274509
0.0	15.137688442211056	0.04999064261820154
0.0	15.33819095477387	0.055960831951905106
0.0	15.538693467336683	0.06311246583073493
0.0	15.739195979899497	0.07178576711549796
0.0	15.93969849246231	0.08245410267137919
0.0	16.140201005025126	0.09579206327141647
0.0	16.34070351758794	0.1127879851679117
0.0	16.541206030150754	0.13493746901077627
0.0	16.741708542713567	0.16459211899095075
0.0	16.94221105527638	0.20562401857737175
0.0	17.142713567839195	0.2647804989994942
0.0	17.34321608040201	0.3546890072056683
0.0	17.543718592964826	0.5012815435606366
0.0	17.74422110552764	0.7649825267433359
0.0	17.944723618090453	1.3148647268977127
0.0	18.145226130653267	2.7852426080389816
0.0	18.34572864321608	9.375885246287238
0.0	18.546231155778894	152.69731305047375
0.0	18.746733668341708	16.60317448532003
0.0	18.94723618090452	3.7561347837350842
0.0	19.147738693467335	1.6181604885784602
0.0	19.34824120603015	0.9086485949451316
0.0	19.548743718592966	0.5933485696959865
0.0	19.74924623115578	0.4307388217945254
0.0	19.949748743718594	0.3426019707962914
0.0	20.150251256281408	0.30274803951216656
0.0	20.35075376884422	0.3245606603412183
0.0	20.551256281407035	0.6848966131197006
0.0	20.75175879396985	2.7194631863309584
0.0	20.952261306532662	0.4012395192424855
0.0	21.152763819095476	0.29537595238691744
0.0	21.35326633165829	0.31143286440600704
0.0	21.553768844221107	0.3876125667313127
0.0	21.75427135678392	0.5552348261433956
0.0	21.954773869346734	0.9438931620103901
0.0	22.155276381909548	2.1124488116117432
0.0	22.355778894472362	8.885500704232937
0.0	22.556281407035176	98.66909023478227
0.0	22.75678391959799	5.738481315174993
0.0	22.957286432160803	1.6731420485767488
0.0	23.157788944723617	0.7904368913145334
0.0	23.35829145728643	0.4633466250726109
0.0	23.558793969849248	0.30690456535285277
0.0	23.75929648241206	0.21986553153457034
0.0	23.959798994974875	0.16631745339729206
0.0	24.16030150753769	0.13091924880890518
0.0	24.360804020100502	0.10622193578376812
